#ID		f_475		ivar_475	f_814		ivar_814	f_1600		ivar_1600	z
J0826_00	2.50851809275	63.5660925468	3.12576619129	40.9399221393	1.66482813428	144.31822486	0.603
J0826_01	5.43655673872	13.5335627674	7.21914291268	7.67518253077	4.26729336625	21.9662028651	0.603
J0826_02	3.48499778794	32.9347960034	5.10190542063	15.3672156059	5.04412025526	15.7213243396	0.603
J0826_03	1.40939769249	201.369123208	2.68163698402	55.6237184513	4.72790068597	17.8946538091	0.603
J0826_04	0.655273055192	931.569735807	1.43802641078	193.431084426	3.9206500255	26.0221896295	0.603
J0826_05	0.398331422664	2520.98845342	0.921255106608	471.302968213	2.94601058289	46.0883739607	0.603
J0826_06	0.297474383157	4520.23325501	0.773328078187	668.855701494	2.29862473576	75.7048737544	0.603
J0826_07	0.255810129731	6112.57942737	0.688775038495	843.150674756	1.77066783703	127.580938908	0.603
J0826_08	0.219289092779	8318.13433225	0.612189438188	1067.3044644	1.42036674446	198.270910246	0.603
J0826_09	0.184627983335	11734.5094587	0.560248356969	1274.37959253	1.20911901367	273.60365211	0.603
J0826_10	0.164890345681	14711.9260885	0.549698487014	1323.76504212	1.10934479609	325.032576473	0.603
J0826_11	0.144933975246	19042.3078935	0.545231296088	1345.54565717	1.07269376841	347.622978167	0.603
J0826_12	0.13038216149	23530.092705	0.502921970904	1581.46204611	1.01773123129	386.183564992	0.603
J0826_13	0.112665217545	31512.3123175	0.437670808833	2088.16507647	0.939040921113	453.618705589	0.603
J0826_14	0.0975606264472	42025.3008095	0.390511273677	2622.96707572	0.833065602664	576.370289316	0.603
J0826_15	0.0895872019894	49838.8537895	0.349709989348	3270.72413305	0.7225799009	766.104894509	0.603
J0826_16	0.0850740482476	55266.9875371	0.320620379734	3891.14794182	0.625478354488	1022.43432572	0.603
J0826_17	0.0820492116421	59417.0610169	0.298529529184	4488.336395	0.550208024248	1321.31434993	0.603
J0826_18	0.0822933337604	59065.063992	0.270598666939	5462.71679371	0.496812294404	1620.59808775	0.603
J0826_19	0.080319915579	62003.1144173	0.253800131072	6209.78132931	0.458873637108	1899.65080532	0.603
J0826_20	0.0765990313349	68173.161723	0.23429510546	7286.7447913	0.429536867592	2167.99911163	0.603
J0826_21	0.074354642473	72350.8790225	0.209920366785	9077.17771591	0.401347031511	2483.24678021	0.603
J0826_22	0.0714090108706	78442.9569816	0.191442599081	10913.9718131	0.370622926023	2912.0272217	0.603
J0826_23	0.0631199306278	100398.440184	0.178252072328	12588.987901	0.336930819842	3523.53438417	0.603
J0826_24	0.0590354587364	114771.512974	0.161200655899	15393.1103317	0.305254014614	4292.76606905	0.603
J0826_25	0.0595642440309	112742.775703	0.15691511883	16245.4000781	0.278027803101	5174.6804394	0.603
J0826_26	0.0579065302288	119290.238239	0.153193760687	17044.2476626	0.258772910806	5973.41061404	0.603
J0826_27	0.057081775554	122762.307819	0.147338905472	18425.7473835	0.244935503968	6667.39995799	0.603
J0826_28	0.0527804490387	143586.572866	0.138447770457	20868.3474374	0.232320510945	7411.13770672	0.603
J0826_29	0.0519466745573	148232.860617	0.132483063239	22789.73467	0.221826434618	8128.93018227	0.603
J0826_30	0.0533075335649	140761.152253	0.138013879093	20999.766521	0.212839246258	8829.91589237	0.603
J0826_31	0.0552190271708	131184.489345	0.136730194701	21395.927956	0.203218164064	9685.78767098	0.603
J0826_32	0.0553346932532	130636.632788	0.131482381545	23137.9494317	0.192605883916	10782.5353548	0.603
J0826_33	0.0557663902907	128621.900841	0.131344567144	23186.5302848	0.183252205186	11911.3660818	0.603
J0826_34	0.0519433084621	148252.073181	0.136695342996	21406.8395146	0.174598610523	13121.3471251	0.603
J0826_35	0.0443544717732	203322.372321	0.131320762634	23194.9370896	0.166868421064	14365.2000422	0.603
J0826_36	0.0495903598308	162654.271243	0.131783877869	23032.200126	0.161239736053	15385.6494881	0.603
J0826_37	0.0490601524505	166188.973189	0.127811668505	24486.0641333	0.158109920187	16000.8020488	0.603
J0826_38	0.047723466366	175628.919544	0.127020651113	24791.9862344	0.155897344026	16458.2084561	0.603
J0826_39	0.0515453683678	150549.977878	0.139499494129	20554.8695966	0.153710317704	16929.8827714	0.603
J0901_00	3.36142609231	35.4007821589	4.54404240088	19.3720348203	2.09591778204	91.056616098	0.459
J0901_01	5.80035528953	11.8891497934	8.28328329562	5.8298175272	5.09373962711	15.4165255832	0.459
J0901_02	3.27128292476	37.3786642751	4.82202854806	17.2028513608	5.78821365626	11.9390806035	0.459
J0901_03	1.3695075781	213.270659461	2.57450502737	60.349336941	5.02210741398	15.8594454254	0.459
J0901_04	0.683301749286	856.712150168	1.45171310046	189.800957658	4.02962914178	24.6337105494	0.459
J0901_05	0.461302483166	1879.69941617	1.13876313321	308.455979787	3.32215817915	36.2426026525	0.459
J0901_06	0.359436539389	3096.10401651	1.02948328363	377.41694345	2.66095716623	56.4916453391	0.459
J0901_07	0.310182972879	4157.42174453	0.906859700419	486.384566165	2.00776508616	99.2279903286	0.459
J0901_08	0.27027210625	5475.92560245	0.789824729582	641.207415663	1.58197774339	159.830350915	0.459
J0901_09	0.23379892963	7317.70595201	0.720605050036	770.309738915	1.37131294852	212.709475978	0.459
J0901_10	0.207403918144	9298.78225629	0.678121129661	869.852142861	1.24771480186	256.938590212	0.459
J0901_11	0.182818865703	11967.9005384	0.625031512205	1023.89674862	1.18739202019	283.708102713	0.459
J0901_12	0.15843018606	15936.1763436	0.5694071657	1233.7129825	1.13129378463	312.542577298	0.459
