ID		f_475		ivar_475		f_814		ivar_814		z
J0905_00	3.36891303615	35.2436103033	5.62874712143	12.6251490957	0.712
J0905_01	5.47996269421	13.3200172544	7.55996483503	6.9987493559	0.712
J0905_02	2.82000571212	50.2990769512	3.8720213557	26.6799187975	0.712
J0905_03	1.08277783953	341.178200124	1.95936970584	104.190281933	0.712
J0905_04	0.485920859841	1694.06045697	0.909131581963	483.956694432	0.712
J0905_05	0.323078260298	3832.16782361	0.701878817174	811.962029233	0.712
J0905_06	0.251649705323	6316.363845	0.611389895309	1070.09781665	0.712
J0905_07	0.207468832706	9292.96420708	0.463724769963	1860.11331887	0.712
J0905_08	0.163088827236	15038.7441835	0.343430662789	3391.42217349	0.712
J0905_09	0.127191093213	24725.5858778	0.293152279252	4654.50435513	0.712
J0905_10	0.10257264355	38018.6677571	0.273275380052	5356.22703731	0.712
J0905_11	0.0879042134873	51765.5230242	0.242451304174	6804.73069487	0.712
J0905_12	0.0750639925458	70989.9174154	0.219867193618	8274.44979226	0.712
J0905_13	0.065357884998	93640.5620247	0.200544585769	9945.76304851	0.712
J0905_14	0.0617267364995	104981.641366	0.178608595437	12538.7799528	0.712
J0905_15	0.0572120303251	122203.957642	0.175440255815	12995.7541673	0.712
J0905_16	0.0550154731376	132157.035081	0.161549105106	15326.7783948	0.712
J0905_17	0.0548383909052	133011.92699	0.143551202624	19410.928992	0.712
J0905_18	0.0594236548325	113276.87838	0.138735269878	20781.9466061	0.712
J0905_19	0.0600020987589	111103.338338	0.142376102746	19732.6671209	0.712
J0905_20	0.0568978555869	123557.238712	0.145772840425	18823.776552	0.712
J0905_21	0.0535480307961	139499.606437	0.137107997506	21278.1769168	0.712
J0905_22	0.0540301222562	137021.302288	0.128098629715	24376.4816915	0.712
J0905_23	0.0542922964901	135701.162188	0.11962199509	27953.6104341	0.712
J0905_24	0.054201103838	136158.177206	0.126766510226	24891.4915866	0.712
J0905_25	0.0539818505932	137266.466295	0.126503173534	24995.2307318	0.712
J0905_26	0.049572266194	162773.028953	0.126571376732	24968.3005453	0.712
J0905_27	0.048842045692	167676.538627	0.110409132821	32813.3063848	0.712
J0905_28	0.0545515771217	134414.267492	0.114487085892	30517.3619759	0.712
J0905_29	0.0549749662427	132351.859879	0.105032115212	36258.9954542	0.712
J0905_30	0.0546870352826	133749.211884	0.100408198824	39675.4296286	0.712
J0905_31	0.0476395091503	176248.50226	0.10458948395	36566.5469486	0.712
J0905_32	0.0458617961081	190176.94775	0.10746523533	34635.7027042	0.712
J0905_33	0.0509304439802	154207.347547	0.10667755973	35149.0706136	0.712
J0905_34	0.0444408549503	202532.713228	0.102263832126	38248.6283507	0.712
J0905_35	0.0453385131936	194592.206818	0.096762674638	42721.2806263	0.712
J0905_36	0.0440873959357	205793.235955	0.096169399455	43250.0071163	0.712
J0905_37	0.0425309643749	221130.949505	0.091288989508	47998.0055558	0.712
J0905_38	0.0447552355181	199697.348057	0.0863030250012	53704.1632705	0.712
J0905_39	0.0412211082159	235407.700125	0.0805672872258	61622.9535197	0.712
